,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
762,Andros Townsend ,Midfielder,36,,,77,81%,,22,43,19,6,,160,182,199,67,3,13,,0,4,685,19.03,8,236,25%,1,15,4,0,18,3,3,0,2,1,1,0.08,0,0,56,13,23%,2,,,,,,,,
763,Bertrand Traoré ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
764,Gerhard Tremmel ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
765,Kieran Trippier ,Defender,12,2,3,17,76%,0,2,7,13,4,0,31,26,22,0,4,5,0,0,5,346,28.83,5,29,24%,0,12,1,0,8,1,0,0,0,0,0,,,,,,,,,,,,,,,
766,Axel Tuanzebe ,Defender,4,1,4,9,56%,0,1,7,8,6,0,13,16,17,1,2,5,0,0,0,143,35.75,0,0,0%,0,2,0,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,
767,Josh Tymon ,Defender,5,0,8,8,75%,0,0,5,17,6,0,18,16,21,3,4,5,0,1,0,135,27.00,0,7,14%,0,3,1,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
768,Leonardo Ulloa ,Forward,16,,,11,,,2,3,8,5,,,,,,,,,,0,233,14.56,0,1,,,,0,0,20,4,1,1,0,0,0,0.06,0,0,11,5,45%,2,,,,,,,,
769,Fredrik Ulvestad ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
770,Víctor Valdés ,Goalkeeper,28,8,36,,,,,,,,,,,,,,,0,2,0,888,31.71,,,,,295,1,0,0,,0,,,,,,,,,,,,80,0,14,27,14,23,78,258
771,Enner Valencia ,Forward,24,,,16,,,11,11,12,6,,,,,,,,,,1,228,9.50,1,23,,,,1,0,26,6,3,0,2,1,0,0.13,0,0,31,12,39%,3,,,,,,,,
772,Yan Valery ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
773,Patrick van Aanholt ,Defender,32,3,53,43,72%,0,7,58,65,31,2,167,105,84,36,10,17,0,0,1,"1,001",31.28,1,78,28%,2,59,3,0,15,6,5,0,1,4,0,,,,,,,,,,,,,,,
774,Mike van der Hoorn ,Defender,8,1,20,9,89%,0,0,18,56,33,0,54,42,34,0,24,14,0,0,0,324,40.50,0,0,0%,0,39,1,0,12,0,1,1,0,0,0,,,,,,,,,,,,,,,
775,Virgil van Dijk ,Defender,21,7,23,39,77%,0,5,54,142,85,1,109,159,58,8,98,32,0,0,0,980,46.67,1,0,0%,1,97,3,1,18,0,1,1,0,0,2,,,,,,,,,,,,,,,
776,Jamie Vardy ,Forward,35,,,15,,,11,8,9,4,,,,,,,,,,5,529,15.11,6,47,,,,2,1,26,25,13,1,9,3,1,0.37,0,0,53,26,49%,6,,,,,,,,
777,Guillermo Varela ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
778,Santiago Vergini ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
779,Thibaud Verlinden ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
780,Jan Vertonghen ,Defender,33,13,21,43,79%,0,5,42,230,124,0,188,196,70,26,106,34,0,2,0,"2,051",62.15,0,9,11%,1,167,5,0,21,0,0,0,0,0,2,,,,,,,,,,,,,,,
781,Josh Vickers ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
782,Sam Vokes ,Forward,37,,,7,,,8,5,31,25,,,,,,,,,,3,602,16.27,2,7,,,,0,0,24,23,10,2,7,1,0,0.27,2,0,57,23,40%,3,,,,,,,,
783,Michel Vorm ,Goalkeeper,5,2,2,,,,,,,,,,,,,,,0,0,0,134,26.80,,,,,35,0,0,0,,0,,,,,,,,,,,,7,0,0,1,1,3,23,28
784,Matej Vydra ,Forward,1,,,0,,,0,0,0,0,,,,,,,,,,0,2,2.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
785,Molla Wagué ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
786,Josh Wakefield ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
787,Theo Walcott ,Forward,28,,,36,,,12,13,13,9,,,,,,,,,,2,538,19.21,3,49,,,,1,0,14,17,10,1,9,0,3,0.36,0,0,62,29,47%,6,,,,,,,,
788,Kyle Walker ,Defender,33,14,21,72,71%,0,5,38,94,45,1,159,197,138,35,60,28,0,0,5,"1,464",44.36,4,96,14%,1,111,8,0,36,3,0,0,0,0,0,,,,,,,,,,,,,,,
789,Kyle Walker-Peters ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
790,Anton Walkes ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
791,Jonathan Walters ,Forward,23,,,8,,,4,4,27,16,,,,,,,,,,2,331,14.39,1,36,,,,1,0,13,12,4,2,2,0,1,0.17,1,0,25,12,48%,4,,,,,,,,
792,Aaron Wan-Bissaka ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
793,Victor Wanyama ,Midfielder,36,,,90,69%,,9,40,69,38,,242,236,212,51,62,61,,1,1,"1,971",54.75,2,14,14%,1,118,10,0,66,0,4,3,1,0,1,0.11,0,0,40,13,33%,3,,,,,,,,
794,Stephen Ward ,Defender,37,8,53,70,67%,0,3,74,155,84,0,176,197,149,16,64,57,0,1,1,"1,129",30.51,3,111,23%,0,110,5,0,35,0,1,0,0,1,0,,,,,,,,,,,,,,,
795,James Ward-Prowse ,Midfielder,30,,,29,66%,,9,19,32,16,,137,74,136,6,21,52,,0,4,966,32.20,0,143,27%,3,24,4,0,27,1,4,0,2,2,0,0.13,0,0,42,17,40%,5,,,,,,,,
796,Tyrell Warren ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
797,Marcin Wasilewski ,Defender,1,0,2,2,50%,0,0,2,2,2,0,6,4,1,0,2,1,0,0,0,23,23.00,0,0,0%,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
798,Duncan Watmore ,Forward,14,,,13,,,6,8,6,2,,,,,,,,,,2,192,13.71,2,22,,,,1,0,10,4,0,0,0,0,0,0.00,0,0,16,4,25%,0,,,,,,,,
799,Rory Watson ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
800,James Weir ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
801,Danny Welbeck ,Forward,16,,,8,,,3,6,10,7,,,,,,,,,,2,192,12.00,2,1,,,,0,0,7,2,2,1,0,1,1,0.13,0,0,19,8,42%,5,,,,,,,,
802,Ashley Westwood ,Midfielder,9,,,7,57%,,0,6,12,0,,40,13,22,0,5,4,,0,0,257,28.56,0,2,0%,0,13,3,0,8,0,0,0,0,0,0,0.00,0,0,2,0,0%,0,,,,,,,,
803,Glenn Whelan ,Midfielder,30,,,46,59%,,2,37,47,18,,172,100,97,9,27,18,,0,1,"1,408",46.93,1,24,38%,1,111,5,0,18,0,0,0,0,0,0,0.00,0,0,6,1,17%,0,,,,,,,,
804,Alfie Whiteman ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
805,Connor Wickham ,Forward,8,,,4,,,0,2,10,5,,,,,,,,,,0,98,12.25,0,6,,,,1,0,12,1,2,0,1,1,0,0.25,0,0,10,5,50%,1,,,,,,,,
806,Rhoys Wiggins ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
807,Georginio Wijnaldum ,Midfielder,36,,,46,67%,,17,26,32,20,,209,145,155,30,39,39,,2,9,"1,625",45.14,7,13,23%,3,58,2,0,22,3,6,2,3,1,1,0.17,0,0,60,20,33%,1,,,,,,,,
808,Wilfred Ndidi ,Midfielder,17,,,68,59%,,9,36,55,29,,117,150,146,13,59,77,,0,1,689,40.53,1,3,0%,0,28,0,0,27,1,2,0,2,0,0,0.12,0,0,31,6,19%,1,,,,,,,,
809,Will Miller ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
810,Ashley Williams ,Defender,36,13,40,53,79%,1,3,57,287,149,0,177,149,123,2,82,62,0,0,3,"1,720",47.78,1,0,0%,0,166,7,1,38,3,1,1,0,0,0,,,,,,,,,,,,,,,
811,Willian ,Forward,34,,,19,,,10,7,5,2,,,,,,,,,,2,777,22.85,0,106,,,,3,0,12,2,8,0,7,1,1,0.24,0,1,44,15,34%,0,,,,,,,,
812,Chris Willock ,Forward,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
813,Jack Wilshere ,Midfielder,29,,,27,67%,,10,13,11,3,,144,148,110,60,9,10,,0,2,"1,068",36.83,4,26,23%,13,63,4,0,21,0,0,0,0,0,5,0.00,0,0,27,10,37%,2,,,,,,,,
814,Callum Wilson ,Forward,20,,,6,,,7,5,1,1,,,,,,,,,,0,191,9.55,0,9,,,,0,0,30,18,6,2,4,0,2,0.30,3,0,31,12,39%,2,,,,,,,,
815,Kevin Wimmer ,Defender,5,0,4,3,67%,0,0,4,13,9,0,8,13,8,1,8,3,1,0,0,225,45.00,0,1,0%,0,13,3,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
816,Harry Winks ,Midfielder,21,,,10,80%,,2,5,6,1,,36,32,27,11,1,4,,0,1,366,17.43,1,7,0%,1,26,1,0,10,0,1,0,1,0,0,0.05,0,0,6,2,33%,0,,,,,,,,
817,Andre Wisdom ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
818,Philipp Wollscheid ,Defender,2,0,5,4,50%,1,0,4,8,4,0,9,13,10,1,6,6,0,0,0,99,49.50,0,0,0%,1,7,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,
819,Ben Woodburn ,Forward,5,,,4,75%,,2,0,0,0,,6,7,12,1,1,3,,0,0,32,6.40,0,5,20%,0,0,0,0,2,0,0,0,0,0,0,0.00,0,0,2,0,0%,0,,,,,,,,
820,Jonathan Woodgate ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
821,Matthew Worthington ,Midfielder,1,,,0,0%,,0,0,0,0,,0,1,1,0,1,1,,0,0,10,10.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
822,Richard Wright ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
823,Ben Wynter ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
824,Granit Xhaka ,Midfielder,32,,,77,71%,,8,38,33,19,,215,148,130,19,33,25,,2,2,"2,298",71.81,3,26,19%,14,182,5,2,37,1,2,0,0,2,0,0.06,0,0,34,9,26%,0,,,,,,,,
825,Claudio Yacob ,Midfielder,33,,,94,69%,,2,54,58,31,,176,177,126,4,46,30,,0,0,933,28.27,0,2,50%,0,51,9,0,39,0,0,0,0,0,0,0.00,0,0,9,0,0%,1,,,,,,,,
826,DeAndre Yedlin ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
827,Maya Yoshida ,Defender,23,7,32,30,70%,0,2,47,144,80,0,143,125,80,1,75,56,0,0,0,"1,126",48.96,0,8,13%,0,44,2,0,18,1,1,0,0,1,0,,,,,,,,,,,,,,,
828,Ashley Young ,Defender,12,2,6,18,83%,0,2,16,25,5,0,73,47,36,11,3,5,0,0,1,429,35.75,1,38,16%,1,18,2,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,
829,Pablo Zabaleta ,Defender,20,2,18,41,63%,0,3,24,42,29,0,54,88,51,8,24,16,0,0,1,573,28.65,0,15,13%,0,16,2,0,14,5,1,0,1,0,0,,,,,,,,,,,,,,,
830,Wilfried Zaha ,Forward,35,,,76,,,15,34,11,1,,,,,,,,,,9,696,19.89,8,105,,,,8,0,55,6,7,0,5,2,2,0.20,0,0,49,18,37%,6,,,,,,,,
831,Mauro Zárate ,Forward,3,,,0,,,4,1,0,0,,,,,,,,,,0,67,22.33,0,5,,,,0,0,1,0,0,0,0,0,0,0.00,0,0,8,3,38%,0,,,,,,,,
832,Simone Zaza ,Forward,8,,,5,,,7,3,2,1,,,,,,,,,,0,105,13.13,0,4,,,,2,0,11,5,0,0,0,0,0,0.00,0,0,16,2,13%,0,,,,,,,,
833,Gedion Zelalem ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
834,Ron-Robert Zieler ,Goalkeeper,9,1,16,,,,,,,,,,,,,,,0,0,0,269,29.89,,,,,70,0,0,0,,0,,,,,,,,,,,,18,0,4,7,4,5,13,77
835,Oleksandr Zinchenko ,Defender,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
836,Kurt Zouma ,Defender,9,0,8,8,63%,0,0,5,11,7,0,15,20,5,5,5,2,0,1,1,128,14.22,1,2,0%,0,8,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
837,Bruno Zuculini ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
838,Juan Camilo Zuñiga ,Defender,21,0,15,19,84%,0,3,18,22,6,0,44,54,34,3,10,7,0,0,0,358,17.05,0,11,9%,2,19,1,0,5,0,1,0,1,0,0,,,,,,,,,,,,,,,
